word	types	reference
evangelischer		[]
christen		[]
gottgefällige		[]
kirchweyhung		[]
welche		[]
bey		[]
solennereinweyhung		[]
der		[]
neuerbauten		[]
kirche		[]
und		[]
orgel		[]
zum		[]
lentz		[]
am		[]
andern		[]
sonntage		[]
des		[]
advents		[]
anno		[]
mdccx		[]
der		[]
damahligen		[]
hohen		[]
und		[]
volckreichen		[]
versammlung		[]
aus		[]
denen		[]
worten		[]
davids		[]
psalmus	 bibel	['Ps_108-2.3.4.5.6']
cviii	 bibel	['Ps_108-2.3.4.5.6']
2--6	 bibel	['Ps_108-2.3.4.5.6']
gezeiget		[]
und		[]
nachgehends		[]
gott		[]
dem		[]
allerhöchsten		[]
zu		[]
ehren		[]
seiner		[]
anvertrauten		[]
gemeinde		[]
zum		[]
andencken		[]
dem		[]
druck		[]
übergeben		[]
m		[]
johann		[]
christian		[]
koch		[]
pfarr		[]
zum		[]
lentz		[]
und		[]
wantewitz		[]
dreßden		[]
bey		[]
johann		[]
jacob		[]
wincklern		[]
1711		[]
dem		[]
hochgebohrnen		[]
grafen		[]
und		[]
herrn		[]
herrn		[]
gottlob		[]
adolph		[]
grafen		[]
von		[]
beichling		[]
herrn		[]
auf		[]
dallbitz		[]
döbritzgen		[]
und		[]
baschlitz		[]
seiner		[]
königlichen		[]
majestät		[]
in		[]
pohlen		[]
und		[]
churfürstlichen		[]
durchlaucht		[]
zu		[]
sachßen		[]
hochbestallten		[]
oberfalkanier		[]
meinem		[]
gnädigen		[]
grafen		[]
und		[]
herrn		[]
wie		[]
auch		[]
der		[]
hochgebohrnen		[]
gräfin		[]
und		[]
frauen		[]
frauen		[]
philippinae		[]
julianae		[]
elisabeth		[]
gräfin		[]
von		[]
beichling		[]
gebohrner		[]
von		[]
haxthaußen		[]
meiner		[]
gnädigen		[]
gräfin		[]
und		[]
frauen		[]
wünsche		[]
ich		[]
von		[]
dem		[]
vater		[]
des		[]
lichts		[]
dem		[]
genädigen		[]
und		[]
barmhertzigen		[]
gott		[]
genade		[]
barmherztigkeit		[]
und		[]
friede		[]
sowohl		[]
auch		[]
gesundheit		[]
leben		[]
und		[]
seegen		[]
nebst		[]
allen		[]
beständigen		[]
hochgräflichen		[]
wohlergehen		[]
an		[]
seel		[]
und		[]
leib		[]
und		[]
übergebe		[]
jhnen		[]
hiermit		[]
diese		[]
auff		[]
jhr		[]
verlangen		[]
gehaltene		[]
predigt		[]
als		[]
dero		[]
unterthäniger		[]
diener		[]
und		[]
vorbitter		[]
bey		[]
gott		[]
m		[]
johann		[]
christian		[]
koch		[]
wohlauff	 bibel	['Ps_108-3']
psalter	 bibel	['Ps_108-3']
und	 bibel	['Ps_108-3']
harpffen	 bibel	['Ps_108-3']
ich	 bibel	['Ps_108-3']
will	 bibel	['Ps_108-3']
frühe	 bibel	['Ps_108-3']
auff	 bibel	['Ps_108-3']
seyn	 bibel	['Ps_108-3']
saget		[]
david		[]
in		[]
unserm		[]
text		[]
der		[]
heilige		[]
könig		[]
kehret		[]
sich		[]
hier		[]
zu		[]
denen		[]
leblosen		[]
dingen		[]
und		[]
damit		[]
er		[]
zeige		[]
wie		[]
er		[]
eine		[]
so		[]
grosse		[]
begierde		[]
gott		[]
zu		[]
loben		[]
bey		[]
sich		[]
empfinde		[]
daß		[]
er		[]
auch		[]
gantz		[]
ausser		[]
sich		[]
selbst		[]
sey		[]
so		[]
redet		[]
er		[]
gleichsam		[]
seine		[]
musicalischen		[]
instrumenta		[]
an		[]
excitate		[]
ô		[]
nablium		[]
&amp		[]
cithara		[]
ermuntre		[]
dich		[]
meine		[]
harpffe		[]
fange		[]
selbst		[]
an		[]
zu		[]
klingen		[]
und		[]
des		[]
herrn		[]
ruhm		[]
zu		[]
erhöhen		[]
was		[]
der		[]
psalter		[]
und		[]
harpffe		[]
davids		[]
