word	types	reference
winnedisches		[]
reminiscere		[]
oder		[]
christliche		[]
orgelpredigt		[]
anno		[]
1740		[]
am		[]
sonntag		[]
reminiscere		[]
in		[]
der		[]
kirche		[]
zu		[]
winneden		[]
gehalten		[]
als		[]
das		[]
daselbst		[]
neuerbaute		[]
aus		[]
24		[]
registern		[]
bestehende		[]
orgelwerck		[]
unter		[]
hertzlichem		[]
gebet		[]
und		[]
lobgesang		[]
feyerlich		[]
eingeweyhet		[]
wurde		[]
aus		[]
dem		[]
150	 bibel	['Ps_150']
psalmen	 bibel	['Ps_150']
davids		[]
gott		[]
zu		[]
ehren		[]
und		[]
dasiger		[]
gemeinde		[]
zu		[]
erbaulichem		[]
angedencken		[]
gehalten		[]
und		[]
hernach		[]
auf		[]
vielfältiges		[]
begehren		[]
zum		[]
druck		[]
überlassen		[]
von		[]
m		[]
johann		[]
christoph		[]
bilhuber		[]
stadtpfarrern		[]
daselbst		[]
stuttgart		[]
gedruckt		[]
bey		[]
bernhard		[]
michael		[]
müller		[]
meiner		[]
gesamten		[]
durch		[]
jesum		[]
theuer		[]
erlößten		[]
gemeinde		[]
und		[]
in		[]
derselben		[]
sowohl		[]
denen		[]
vorstehern		[]
in		[]
dem		[]
löblichen		[]
obrigkeitlichen		[]
stand		[]
in		[]
dem		[]
hochfürstlichen		[]
schloß		[]
und		[]
stadt		[]
alhier		[]
welche		[]
beedes		[]
durch		[]
verweisung		[]
eigener		[]
gutthätigkeit		[]
und		[]
auch		[]
durch		[]
reitzung		[]
anderer		[]
hohen		[]
und		[]
niederen		[]
gutthäter		[]
zu		[]
realer		[]
und		[]
mildthätiger		[]
liebe		[]
dieses		[]
neue		[]
orgelwerck		[]
bestens		[]
befördert		[]
haben		[]
als		[]
auch		[]
samtlichen		[]
meinen		[]
lieben		[]
zuhörern		[]
ohne		[]
unterscheid		[]
des		[]
standes		[]
oder		[]
beruffs		[]
in		[]
stadt		[]
und		[]
filialen		[]
deren		[]
grössestem		[]
theil		[]
ich		[]
nach		[]
der		[]
wahrheit		[]
