word	types	reference
predigt		[]
bey		[]
der		[]
feyerlichen		[]
einweihung		[]
der		[]
neuen		[]
orgel		[]
in		[]
der		[]
sankt		[]
catharinenkirche		[]
den		[]
2ten		[]
september		[]
am		[]
13ten		[]
sonntage		[]
nach		[]
trinitatis		[]
gehalten		[]
von		[]
johann		[]
erich		[]
wenzlau		[]
pastor		[]
an		[]
dieser		[]
kirche		[]
magdeburg		[]
1798		[]
vakat		[]
einem		[]
wohllöblichen		[]
kirchencollegio		[]
bey		[]
der		[]
kirche		[]
zu		[]
sankt		[]
catharinen		[]
herrn		[]
johann		[]
gottfried		[]
alsleben		[]
ersten		[]
burgemeister		[]
und		[]
des		[]
wohllöblichen		[]
kirchencollegii		[]
vorsitzer		[]
und		[]
so		[]
weiter		[]
herrn		[]
nicolaus		[]
fritze		[]
seidenkramerjnnungsmeister		[]
und		[]
so		[]
weiter		[]
herrn		[]
johann		[]
friedrich		[]
luhn		[]
capitain		[]
von		[]
der		[]
bürgerschaft		[]
und		[]
beckerjnnungsmeister		[]
herrn		[]
johann		[]
heinrich		[]
riepe		[]
brauerjnnungsverwandter		[]
und		[]
so		[]
weiter		[]
herrn		[]
andreas		[]
teetzmann		[]
der		[]
schifferjnnungsbrüderschaft		[]
verwandter		[]
herrn		[]
johann		[]
jacob		[]
gustädt		[]
kaufund		[]
handelsherrn		[]
und		[]
so		[]
weiter		[]
herrn		[]
christian		[]
gotthold		[]
ziegener		[]
mitglied		[]
der		[]
holzhändlerbrüderschaft		[]
herrn		[]
gottfried		[]
wieler		[]
kaufund		[]
handelsherrn		[]
und		[]
so		[]
weiter		[]
herrn		[]
christoph		[]
friedrich		[]
campe		[]
kaufund		[]
handelsherrn		[]
herrn		[]
georg		[]
friedrich		[]
zuckschwerdt		[]
kaufund		[]
handelsherrn		[]
und		[]
so		[]
weiter		[]
herrn		[]
johann		[]
arendt		[]
hesse		[]
kaufund		[]
handelsherrn		[]
herrn		[]
johann		[]
gottfried		[]
straßer		[]
brauerjnnungsverwandten		[]
wie		[]
auch		[]
allen		[]
gliedern		[]
der		[]
werthesten		[]
sankt		[]
catharinen		[]
gemeinde		[]
zum		[]
zeichen		[]
der		[]
hochachtung		[]
und		[]
liebe		[]
mit		[]
dem		[]
aufrichtigsten		[]
wunsch		[]
daß		[]
das		[]
wort		[]
christi		[]
unter		[]
jhnen		[]
reichlich		[]
wohnen		[]
möge		[]
in		[]
aller		[]
weisheit		[]
kraft		[]
und		[]
trost		[]
zugeeignet		[]
von		[]
dem		[]
verfasser		[]
herr		[]
es		[]
ist	 bibel	['Ps_92-2.3']
ein	 bibel	['Ps_92-2.3']
köstlich	 bibel	['Ps_92-2.3']
ding	 bibel	['Ps_92-2.3']
dir	 bibel	['Ps_92-2.3']
danken	 bibel	['Ps_92-2.3']
und	 bibel	['Ps_92-2.3']
lobsingen	 bibel	['Ps_92-2.3']
deinem	 bibel	['Ps_92-2.3']
namen	 bibel	['Ps_92-2.3']
du	 bibel	['Ps_92-2.3']
höchster	 bibel	['Ps_92-2.3']
des	 bibel	['Ps_92-2.3']
morgens	 bibel	['Ps_92-2.3']
deine	 bibel	['Ps_92-2.3']
gnade	 bibel	['Ps_92-2.3']
und	 bibel	['Ps_92-2.3']
des	 bibel	['Ps_92-2.3']
nachts	 bibel	['Ps_92-2.3']
deine	 bibel	['Ps_92-2.3']
wahrheit	 bibel	['Ps_92-2.3']
verkündigen	 bibel	['Ps_92-2.3']
deine		[]
wohnungen		[]
herr		[]
zebaoth		[]
wie		[]
lieblich		[]
werden		[]
sie		[]
uns		[]
durch		[]
psalmen		[]
und		[]
lobgesänge		[]
die		[]
wir		[]
in		[]
der		[]
gemeinde		[]
anstimmen		[]
unsere		[]
seele		[]
verlanget		[]
und		[]
sehnet		[]
sich		[]
nach		[]
deinen		[]
vorhöfen		[]
unser		[]
leib		[]
und		[]
seele		[]
freuet		[]
sich		[]
in		[]
dir		[]
dem		[]
lebendigen		[]
gott		[]
wache	 bibel	['Ps_57-9']
auf	 bibel	['Ps_57-9']
meine	 bibel	['Ps_57-9']
ehre	 bibel	['Ps_57-9']
wache	 bibel	['Ps_57-9']
auf	 bibel	['Ps_57-9']
psalter	 bibel	['Ps_57-9']
und	 bibel	['Ps_57-9']
harfen	 bibel	['Ps_57-9']
herr		[]
wir		[]
wollen		[]
dir		[]
lobsingen		[]
so		[]
lange		[]
wir		[]
leben		[]
und		[]
dir		[]
dienen		[]
so		[]
lange		[]
wir		[]
hier		[]
sind		[]
so		[]
lange		[]
bis		[]
wir		[]
mit		[]
allen		[]
engeln		[]
und		[]
auserwehlten		[]
vor		[]
deinen		[]
thron		[]
prangen		[]
und	 musikwerk	['E100134']
das	 musikwerk	['E100134']
hohe	 musikwerk	['E100134']
lied	 musikwerk	['E100134']
anfangen	 musikwerk	['E100134']
heilig	 musikwerk	['E100134']
heilig	 musikwerk	['E100134']
heilig	 musikwerk	['E100134']
heißt	 musikwerk	['E100134']
gott	 musikwerk	['E100134']
der	 musikwerk	['E100134']
vater	 musikwerk	['E100134']
sohn	 musikwerk	['E100134']
und	 musikwerk	['E100134']
geist	 musikwerk	['E100134']
amen		[]
wir		[]
sind		[]
meine		[]
andächtigen		[]
freunde		[]
und		[]
zuhörer		[]
an		[]
dem		[]
heutigen		[]
sonntag		[]
zu		[]
einer		[]
feyerlichkeit		[]
versammlet		[]
an		[]
welche		[]
alle		[]
wahre		[]
anbeter		[]
und		[]
verehrer		[]
gottes		[]
insonderheit		[]
diejenigen		[]
die		[]
lust		[]
an		[]
diesem		[]
gotteshause		[]
wo		[]
man		[]
höret		[]
die		[]
stimme		[]
des		[]
dankes		[]
wo		[]
man		[]
prediget		[]
die		[]
wunder		[]
gottes		[]
haben		[]
den		[]
lebhaftesten		[]
antheil		[]
nehmen		[]
werden		[]
die		[]
veranlassung		[]
zu		[]
derselben		[]
ist		[]
die		[]
darstellung		[]
eines		[]
neuen		[]
musikalischen		[]
kunstwerkes		[]
und		[]
der		[]
erste		[]
gebrauch		[]
bey		[]
unsern		[]
öffentlichen		[]
gottesdienst		[]
ich		[]
meyne		[]
einer		[]
neuen		[]
orgel		[]
schon		[]
längst		[]
war		[]
es		[]
nicht		[]
allein		[]
der		[]
einstimmige		[]
wunsch		[]
aller		[]
liebhaber		[]
der		[]
schönen		[]
gottesdienste		[]
in		[]
diesem		[]
tempel		[]
eine		[]
neue		[]
mit		[]
mehreren		[]
stimmen		[]
versehene		[]
orgel		[]
in		[]
demselben		[]
aufgestellt		[]
zu		[]
sehen		[]
sondern		[]
es		[]
war		[]
auch		[]
zur		[]
erhaltung		[]
der		[]
ordnung		[]
zur		[]
vermehrung		[]
der		[]
andacht		[]
und		[]
zur		[]
erweckung		[]
und		[]
stärkung		[]
der		[]
geistlichen		[]
empfindungen		[]
beym		[]
andächtigen		[]
absingen		[]
geistreicher		[]
lieder		[]
bey		[]
den		[]
gottesverehrungen		[]
bedürfniß		[]
ueberhaupt		[]
hatten		[]
die		[]
würdigen		[]
pfleger		[]
dieses		[]
kirchspiels		[]
in		[]
den		[]
neueren		[]
zeiten		[]
die		[]
edle		[]
bemühung		[]
über		[]
sich		[]
genommen		[]
nicht		[]
sowohl		[]
die		[]
äußre		[]
seite		[]
sondern		[]
vorzüglich		[]
das		[]
jnnere		[]
dieses		[]
gotteshauses		[]
