word	types	reference
den		[]
rechtmäßigen		[]
und		[]
gott		[]
wohlgefälligen		[]
gebrauch		[]
der		[]
music		[]
hat		[]
bey		[]
einweihung		[]
der		[]
neuverfertigten		[]
roßgärtschen		[]
orgel		[]
am		[]
sonntage		[]
judaica		[]
den		[]
19		[]
merz		[]
1747		[]
aus		[]
dem		[]
150	 bibel	['Ps_150']
psalm	 bibel	['Ps_150']
in		[]
einer		[]
predigt		[]
vorgestellet		[]
und		[]
dieselbe		[]
auf		[]
anderer		[]
verlangen		[]
zur		[]
allgemeinen		[]
erbauung		[]
dem		[]
druck		[]
übergeben		[]
george		[]
friedrich		[]
lindner		[]
königlich		[]
preußischer		[]
sammländischer		[]
consistorialrath		[]
und		[]
dermaliger		[]
pfarrer		[]
der		[]
roßgärtschen		[]
gemeine		[]
königsberg		[]
gedruckt		[]
bey		[]
johann		[]
heinrich		[]
hartung		[]
vakat		[]
dem		[]
erlauchten		[]
und		[]
hochwohlgebohrnen		[]
herrn		[]
herrn		[]
johann		[]
dietrich		[]
von		[]
kunheim		[]
seiner		[]
königlichen		[]
majestät		[]
in		[]
preußen		[]
hochbetrautem		[]
würklich		[]
geheimten		[]
kriegsund		[]
etatsministre		[]
und		[]
oberburggrafen		[]
wie		[]
auch		[]
derer		[]
im		[]
königreiche		[]
preußen		[]
hochverdienten		[]
kirchenstipendien		[]
und		[]
armencollegiorum		[]
hochansehnlichem		[]
präsidenten		[]
erbherrn		[]
auf		[]
kißitten		[]
kloschenen		[]
carmitten		[]
maldeiten		[]
keiden		[]
etc		[]
etc		[]
meinem		[]
sehr		[]
gnädigen		[]
und		[]
hochgebietenden		[]
herren		[]
jmgleichen		[]
der		[]
hochwohlgebornen		[]
frauen		[]
frauen		[]
mariä		[]
helenä		[]
von		[]
kunheim		[]
gebohrnen		[]
von		[]
wallenrodt		[]
seiner		[]
hochgedachten		[]
excellenz		[]
herzinnigstgeliebtesten		[]
und		[]
theuresten		[]
frauen		[]
gemahlin		[]
meiner		[]
sehr		[]
gnädigen		[]
und		[]
höchstzuverehrenden		[]
frauen		[]
und		[]
gönnerin		[]
hochwohlgebohrner		[]
herr		[]
sehr		[]
gnädiger		[]
herr		[]
hoher		[]
patron		[]
wie		[]
auch		[]
hochwohlgebohrne		[]
frau		[]
sehr		[]
gnädige		[]
frau		[]
teuerste		[]
gönnerin		[]
könte		[]
es		[]
gleich		[]
zuviel		[]
gewagt		[]
zu		[]
seyn		[]
scheinen		[]
ewer		[]
ewer		[]
excellenz		[]
excellenz		[]
hohem		[]
nahmen		[]
gegenwärtige		[]
geringe		[]
solenne		[]
orgelpredigt		[]
mit		[]
tiefer		[]
ehrfurcht		[]
zu		[]
widmen		[]
so		[]
überhebet		[]
mich		[]
doch		[]
deroselben		[]
beyderseits		[]
preißwürdige		[]
ungemeine		[]
leutseligkeit		[]
und		[]
gnade		[]
der		[]
mühe		[]
desfalls		[]
eine		[]
weitläuftige		[]
vertheidigung		[]
aufzusetzen		[]
und		[]
macht		[]
mir		[]
hingegen		[]
vielmehr		[]
die		[]
gewiße		[]
hoffnung		[]
daß		[]
dieselben		[]
mein		[]
künes		[]
unternehmen		[]
mit		[]
gnädigem		[]
wohlgefallen		[]
ansehen		[]
werden		[]
unter		[]
den		[]
vielen		[]
wichtigen		[]
ursachen		[]
die		[]
mich		[]
dazu		[]
bewogen		[]
sind		[]
zuförderst		[]
die		[]
besondere		[]
gnadenbezeigungen		[]
welche		[]
ewre		[]
ewre		[]
excellenz		[]
excellenz		[]
bey		[]
verschiedenen		[]
elenden		[]
vorfällen		[]
und		[]
krankheiten		[]
meiner		[]
zerbrechlichen		[]
leibeshütte		[]
mir		[]
zeithero		[]
liebreichst		[]
erwiesen		[]
haben		[]
jch		[]
habe		[]
zwar		[]
dafür		[]
allezeit		[]
meine		[]
hände		[]
zu		[]
dem		[]
höchsten		[]
