word	types	reference
der		[]
dienst		[]
der		[]
orgeln		[]
bei		[]
den		[]
öffentlichen		[]
andachten		[]
in		[]
dem		[]
tempel		[]
des		[]
herrn		[]
eine		[]
predigt		[]
bei		[]
einweihung		[]
einer		[]
neuen		[]
orgel		[]
über		[]
1	 bibel	['1Chr_16-8.9.10']
chron	 bibel	['1Chr_16-8.9.10']
xvii	 bibel	['1Chr_16-8.9.10']
v	 bibel	['1Chr_16-8.9.10']
8	 bibel	['1Chr_16-8.9.10']
10	 bibel	['1Chr_16-8.9.10']
den		[]
22		[]
november		[]
1778		[]
gehalten		[]
und		[]
auf		[]
verlangen		[]
vieler		[]
liebhaber		[]
des		[]
göttlichen		[]
worts		[]
dem		[]
druck		[]
überlassen		[]
von		[]
j		[]
c		[]
scheller		[]
pfarrer		[]
zu		[]
tröbnitz		[]
und		[]
untergneuß		[]
jena		[]
gedruckt		[]
bei		[]
felix		[]
fickelscherr		[]
der		[]
durchlauchtigsten		[]
fürstin		[]
und		[]
frau		[]
frauen		[]
auguste		[]
luise		[]
friderike		[]
herzogin		[]
zu		[]
sachsen		[]
jülich		[]
cleve		[]
und		[]
berg		[]
auch		[]
engern		[]
und		[]
westphalen		[]
landgräfin		[]
in		[]
thüringen		[]
marggräfin		[]
zu		[]
meissen		[]
gefürsteter		[]
gräfin		[]
zu		[]
henneberg		[]
gräfin		[]
zu		[]
der		[]
mark		[]
und		[]
ravensberg		[]
frauen		[]
zu		[]
ravenstein		[]
und		[]
tonna		[]
etc		[]
mitregierender		[]
gräfin		[]
und		[]
semperfreiin		[]
zu		[]
limburg		[]
und		[]
geildorf		[]
meiner		[]
gnädigsten		[]
fürstin		[]
und		[]
frauen		[]
unter		[]
den		[]
glänzenden		[]
tugenden		[]
mit		[]
welchen		[]
die		[]
gütige		[]
vorsehung		[]
ew		[]
durchlaucht		[]
begnadiget		[]
hat		[]
verdienet		[]
gewiß		[]
auch		[]
die		[]
liebe		[]
und		[]
erhabene		[]
neigung		[]
zu		[]
der		[]
zierde		[]
des		[]
äuserlichen		[]
gottesdienstes		[]
gerühmet		[]
zu		[]
werden		[]
sie		[]
diese		[]
neigung		[]
welche		[]
oft		[]
eine		[]
schäzbare		[]
frucht		[]
eines		[]
religiösen		[]
herzens		[]
und		[]
einer		[]
unverstellten		[]
hochachtung		[]
gegen		[]
die		[]
wahrheit		[]
der		[]
lehre		[]
jesu		[]
ist		[]
lässet		[]
auch		[]
hier		[]
mit		[]
recht		[]
schliessen		[]
daß		[]
ew		[]
durchlaucht		[]
an		[]
glücklicher		[]
vollendung		[]
eines		[]
mittels		[]
wodurch		[]
in		[]
den		[]
öffentlichen		[]
gottesdiensten		[]
die		[]
andacht		[]
erwecket		[]
und		[]
der		[]
geist		[]
mit		[]
heiligen		[]
vergnügungen		[]
erfüllet		[]
wird		[]
ein		[]
ruhmvolles		[]
wohlgefallen		[]
haben		[]
dieses		[]
verleitet		[]
mich		[]
auch		[]
zu		[]
der		[]
kühnen		[]
entschliesung		[]
diese		[]
geringschäzzige		[]
vertheidigung		[]
von		[]
dem		[]
dienste		[]
der		[]
orgeln		[]
die		[]
man		[]
nicht		[]
ohne		[]
grund		[]
mit		[]
zu		[]
denjenigen		[]
mitteln		[]
rechnet		[]
welche		[]
uns		[]
in		[]
den		[]
öffentlichen		[]
versamlungen		[]
zur		[]
ermunterung		[]
der		[]
andacht		[]
und		[]
erheiterung		[]
des		[]
geistes		[]
beförderlich		[]
sind		[]
dero		[]
huldreichen		[]
händen		[]
zu		[]
übergeben		[]
der		[]
allerhöchste		[]
in		[]
dem		[]
wir		[]
leben		[]
weben		[]
und		[]
sind		[]
verherrliche		[]
sich		[]
in		[]
allen		[]
dero		[]
lebensumständen		[]
so		[]
daß		[]
es		[]
für		[]
aller		[]
welt		[]
offenbar		[]
werde		[]
wie		[]
theuer		[]
höchstdieselben		[]
in		[]
seinen		[]
augen		[]
geachtet		[]
sind		[]
er		[]
lasse		[]
es		[]
ew		[]
fürstlichen		[]
durchlaucht		[]
und		[]
dero		[]
höchstgeliebtesten		[]
hochfürstlichen		[]
anverwandten		[]
bis		[]
zu		[]
den		[]
höchsten		[]
stufen		[]
der		[]
menschlichen		[]
tage		[]
nie		[]
an		[]
einer		[]
wahren		[]
glückseeligkeit		[]
fehlen		[]
er		[]
lasse		[]
wann		[]
sich		[]
die		[]
zeit		[]
irrdischer		[]
hoheit		[]
endiget		[]
höchstdenenselben		[]
die		[]
allervollkommensten		[]
und		[]
unaussprechlichsten		[]
glückseeligkeiten		[]
jener		[]
zukünftiger		[]
welt		[]
erreichen		[]
der		[]
ich		[]
unter		[]
diesen		[]
aufrichtigsten		[]
wünschen		[]
mit		[]
unendlicher		[]
ehrerbietung		[]
bin		[]
durchlauchtigste		[]
gnädigste		[]
fürstin		[]
und		[]
frau		[]
ew		[]
durchlaucht		[]
unterthänigster		[]
knecht		[]
johann		[]
caspar		[]
scheller		[]
dich		[]
mein		[]
gott		[]
loben		[]
ist		[]
ein		[]
köstlich		[]
ding		[]
denn		[]
solches		[]
lob		[]
ist		[]
lieblich		[]
und		[]
schön		[]
darum		[]
so		[]
singen		[]
wir		[]
dir		[]
mit		[]
loben		[]
und		[]
danken		[]
in		[]
deinem		[]
heiligthume		[]
und		[]
rühmen		[]
unter		[]
dem		[]
schalle		[]
lieblicher		[]
töne		[]
deine		[]
thaten		[]
daß		[]
man		[]
rede		[]
von		[]
deinen		[]
herrlichen		[]
wundern		[]
welche		[]
du		[]
unter		[]
deinem		[]
volke		[]
beweisest		[]
denn		[]
du		[]
herr		[]
bist		[]
allen		[]
gütig		[]
und		[]
unaussprechlich		[]
ist		[]
deine		[]
barmherzigkeit		[]
die		[]
du		[]
an		[]
uns		[]
thust		[]
noch		[]
offenbarest		[]
du		[]
dich		[]
uns		[]
als		[]
einen		[]
liebreichem		[]
gott		[]
der		[]
nicht		[]
von		[]
seinem		[]
volke		[]
geschieden		[]
der		[]
sich		[]
noch		[]
seines		[]
zions		[]
erbarmet		[]
der		[]
sein		[]
volk		[]
auf		[]
den		[]
angenehmen		[]
auen		[]
seines		[]
worts		[]
weidet		[]
mit		[]
seinen		[]
gnadengütern		[]
sättiget		[]
und		[]
mit		[]
dem		[]
glanz		[]
seines		[]
evangelii		[]
erfüllet		[]
o		[]
darum		[]
so		[]
danken		[]
wir		[]
dir		[]
herr		[]
im		[]
rath		[]
der		[]
frommen		[]
und		[]
in		[]
der		[]
gemeine		[]
und		[]
preisen		[]
deinen		[]
namen		[]
daß		[]
du		[]
so		[]
gütig		[]
bist		[]
und		[]
auch		[]
heute		[]
unsere		[]
herzen		[]
mit		[]
deinen		[]
wohlthaten		[]
in		[]
deinem		[]
hause		[]
erfreuest		[]
indem		[]
du		[]
den		[]
bau		[]
eines		[]
neuen		[]
orgelwerks		[]
als		[]
eine		[]
zierde		[]
unseres		[]
äuserlichen		[]
gottesdienstes		[]
hast		[]
glücklich		[]
vollenden		[]
lassen		[]
wir		[]
bitten		[]
dich		[]
du		[]
wollest		[]
ferner		[]
mit		[]
uns		[]
seyn		[]
und		[]
uns		[]
deiner		[]
gnade		[]
würdigen		[]
um		[]
deines		[]
namens		[]
willen		[]
amen		[]
wie		[]
meine		[]
geliebten		[]
sollte		[]
nicht		[]
die		[]
feier		[]
