word	types	reference
das		[]
lieblichklingende		[]
orgeln		[]
und		[]
saitenspiel		[]
bey		[]
der		[]
einweyhung		[]
zweyer		[]
neuen		[]
schönen		[]
orgel-werck		[]
des		[]
einen		[]
zwar		[]
zu		[]
mupperg		[]
den		[]
19		[]
sonntag		[]
nach		[]
trinitatis		[]
des		[]
andern		[]
aber		[]
zu		[]
fechheim		[]
den		[]
23		[]
sonntag		[]
nach		[]
trinitatis		[]
jn		[]
zweyen		[]
unterschiedlichen		[]
predigten		[]
nach		[]
anleitung		[]
der		[]
ordentlichen		[]
sonntagsevangelien		[]
aus		[]
gottes		[]
wort		[]
einfältig		[]
fürgestellet		[]
und		[]
auf		[]
begehren		[]
in		[]
druck		[]
verfertiget		[]
von		[]
m		[]
theodoro		[]
schneidern		[]
pfarrern		[]
und		[]
superintendenten		[]
zu		[]
neustadt		[]
an		[]
der		[]
heiden		[]
und		[]
des		[]
geistlichen		[]
untergerichts		[]
daselbst		[]
assessore		[]
etc		[]
jm		[]
jahr		[]
christi		[]
1676		[]
gedruckt		[]
zu		[]
coburg		[]
durch		[]
johann-conrad		[]
mönchen		[]
jauchzet	 bibel	['Ps_98-5.6.7']
dem	 bibel	['Ps_98-5.6.7']
herrn	 bibel	['Ps_98-5.6.7']
alle	 bibel	['Ps_98-5.6.7']
welt	 bibel	['Ps_98-5.6.7']
singet	 bibel	['Ps_98-5.6.7']
rühmet	 bibel	['Ps_98-5.6.7']
und	 bibel	['Ps_98-5.6.7']
lobet	 bibel	['Ps_98-5.6.7']
lobet	 bibel	['Ps_98-5.6.7']
den	 bibel	['Ps_98-5.6.7']
herrn	 bibel	['Ps_98-5.6.7']
mit	 bibel	['Ps_98-5.6.7']
harffen	 bibel	['Ps_98-5.6.7']
mit	 bibel	['Ps_98-5.6.7']
harffen	 bibel	['Ps_98-5.6.7']
und	 bibel	['Ps_98-5.6.7']
psalmen	 bibel	['Ps_98-5.6.7']
mit	 bibel	['Ps_98-5.6.7']
drommeten	 bibel	['Ps_98-5.6.7']
und	 bibel	['Ps_98-5.6.7']
posaunen	 bibel	['Ps_98-5.6.7']
jauchzet	 bibel	['Ps_98-5.6.7']
für	 bibel	['Ps_98-5.6.7']
dem	 bibel	['Ps_98-5.6.7']
herrn	 bibel	['Ps_98-5.6.7']
dem	 bibel	['Ps_98-5.6.7']
könige	 bibel	['Ps_98-5.6.7']
dann	 bibel	['Ps_98-1']
er	 bibel	['Ps_98-1']
thut	 bibel	['Ps_98-1']
wunder	 bibel	['Ps_98-1']
er	 bibel	['Ps_98-1']
sieget	 bibel	['Ps_98-1']
mit	 bibel	['Ps_98-1']
seiner	 bibel	['Ps_98-1']
rechten	 bibel	['Ps_98-1']
und	 bibel	['Ps_98-1']
mit	 bibel	['Ps_98-1']
seinem	 bibel	['Ps_98-1']
heiligen	 bibel	['Ps_98-1']
arm	 bibel	['Ps_98-1']
also		[]
ihr		[]
meine		[]
geliebten		[]
munterte		[]
der		[]
könig		[]
und		[]
prophet		[]
david		[]
nicht		[]
nur		[]
seine		[]
wohlbestellte		[]
und		[]
in		[]
288		[]
personen		[]
bestehende		[]
cantorey		[]
sondern		[]
zugleich		[]
alle		[]
und		[]
iedwede		[]
menschen		[]
auf		[]
mit		[]
der		[]
instrumental-music		[]
gott		[]
zu		[]
loben		[]
und		[]
zu		[]
preisen		[]
weil		[]
er		[]
wunder		[]
thue		[]
und		[]
mit		[]
seinem		[]
rechten		[]
arm		[]
siege		[]
eben		[]
diese		[]
worte		[]
nehme		[]
ich		[]
nun		[]
billig		[]
an		[]
dem		[]
heutigen		[]
tage		[]
diesem		[]
manne		[]
versichert		[]
von		[]
dem		[]
messia		[]
dem		[]
gotte		[]
jacob		[]
lieblich		[]
mit		[]
psalmen		[]
in		[]
jsrael		[]
aus		[]
seinem		[]
munde		[]
und		[]
rede		[]
darmit		[]
die		[]
christliche		[]
versammlung		[]
hiesiger		[]
kirchen		[]
an		[]
sagend		[]
jauchzet		[]
dem		[]
herrn		[]
etc		[]
nicht		[]
allein		[]
wegen		[]
des		[]
heutigen		[]
sontags	 bibel	['Mt_22-15.16.17.18.19.20.21.22']
evangelii	 bibel	['Mt_22-15.16.17.18.19.20.21.22']
da		[]
unser		[]
herr		[]
jesus		[]
abermahl		[]
einen		[]
herrlichen		[]
sieg		[]
von		[]
den		[]
pharisaeischen		[]
jüngern		[]
und		[]
herodis		[]
dienern		[]
erhalten		[]
daß		[]
sie		[]
haben		[]
davon		[]
gehen		[]
und		[]
ihr		[]
maul		[]
halten		[]
müssen		[]
sondern		[]
auch		[]
zuförderst		[]
deßwegen		[]
weil		[]
wir		[]
an		[]
diesem		[]
heutigen		[]
tage		[]
des		[]
herrn		[]
ein		[]
neues		[]
aufgeführtes		[]
orgelwerck		[]
zum		[]
lobe		[]
und		[]
dancke		[]
unserm		[]
gott		[]
in		[]
die		[]
hiesige		[]
kirche		[]
einzuweihen		[]
auch		[]
den		[]
allerhöchsten		[]
zugleich		[]
umb		[]
die		[]
gnädige		[]
erhaltung		[]
des		[]
wohlbestellten		[]
kirchenwesens		[]
hiesiges		[]
ortes		[]
anzustehen		[]
uns		[]
im		[]
hause		[]
unsers		[]
gottes		[]
versammlet		[]
derowegen		[]
so		[]
jauchzet		[]
dem		[]
herrn		[]
singet		[]
etc		[]
eine		[]
recht		[]
wunderbare		[]
wirckung		[]
der		[]
instrumental-music		[]
geliebte		[]
zuhörer		[]
wird		[]
uns		[]
beschrieben		[]
1		[]
sam		[]
16		[]
da		[]
gedacht		[]
wird		[]
daß		[]
wann		[]
der		[]
böse		[]
geist		[]
den		[]
saul		[]
sehr		[]
unruhig		[]
gemacht		[]
ihme		[]
durch		[]
nichts		[]
anders		[]
habe		[]
können		[]
geholffen		[]
werden		[]
als		[]
wann		[]
david		[]
seine		[]
harffen		[]
genommen		[]
und		[]
mit		[]
seiner		[]
hand		[]
gespielet		[]
da		[]
erquicket	 bibel	['1Sam_16-23']
sich	 bibel	['1Sam_16-23']
saul	 bibel	['1Sam_16-23']
und	 bibel	['1Sam_16-23']
ward	 bibel	['1Sam_16-23']
besser	 bibel	['1Sam_16-23']
mit	 bibel	['1Sam_16-23']
ihm	 bibel	['1Sam_16-23']
und	 bibel	['1Sam_16-23']
der	 bibel	['1Sam_16-23']
böse	 bibel	['1Sam_16-23']
geist	 bibel	['1Sam_16-23']
weich	 bibel	['1Sam_16-23']
von	 bibel	['1Sam_16-23']
ihm	 bibel	['1Sam_16-23']
wie		[]
die		[]
schlußwort		[]
gedachten		[]
capitels		[]
ausdrücklich		[]
lauten		[]
etzliche		[]
stehen		[]
in		[]
denen		[]
gedancken		[]
es		[]
werde		[]
durch		[]
den		[]
bösen		[]
geist		[]
verstanden		[]
ein		[]
schwartzes		[]
dickes		[]
melancholisches		[]
geblüte		[]
welches		[]
ihm		[]
das		[]
hertz		[]
stets		[]
schwer		[]
gemacht		[]
und		[]
habe		[]
der		[]
satan		[]
darinnen		[]
allerhand		[]
böse		[]
gedancken		[]
argwohn		[]
neid		[]
angst		[]
bekümmernis		[]
und		[]
verzweifflung		[]
erweckt		[]
weil		[]
er		[]
sich		[]
von		[]
gott		[]
verlassen		[]
gesehen		[]
und		[]
ihm		[]
samuel		[]
das		[]
reich		[]
wieder		[]
abgesprochen		[]
hatte		[]
wäre		[]
dem		[]
also		[]
dilecti		[]
so		[]
wäre		[]
die		[]
art		[]
und		[]
weise		[]
leicht		[]
zu		[]
erörtern		[]
wie		[]
david		[]
durch		[]
seinen		[]
harffenschlag		[]
den		[]
bösen		[]
geist		[]
vertrieben		[]
nemlich		[]
daß		[]
david		[]
als		[]
ein		[]
künstlicher		[]
und		[]
von		[]
jugend		[]
auf		[]
geübter		[]
harffenist		[]
dem		[]
saul		[]
die		[]
vom		[]
satan		[]
eingegebene		[]
melancholey		[]
durch		[]
einen		[]
süßen		[]
klang		[]
gebrochen		[]
und		[]
verjaget		[]
habe		[]
dann		[]
es		[]
heist		[]
wein	 bibel	['Sir_40-20']
und	 bibel	['Sir_40-20']
saitenspiel	 bibel	['Sir_40-20']
erfreuen	 bibel	['Sir_40-20']
das	 bibel	['Sir_40-20']
hertz	 bibel	['Sir_40-20']
sir		[]
40		[]
andere		[]
aber		[]
verstehen		[]
dadurch		[]
den		[]
leidigen		[]
teufel		[]
selbst		[]
der		[]
den		[]
saul		[]
nicht		[]
nur		[]
äusserlich		[]
an		[]
dem		[]
leibe		[]
mit		[]
unsäglichem		[]
schmertzen		[]
wie		[]
den		[]
hiob		[]
geplaget		[]
sondern		[]
innerlich		[]
gar		[]
besessen		[]
ihn		[]
wie		[]
paulum		[]
mit		[]
fäusten		[]
geschlagen		[]
und		[]
mit		[]
grausamer		[]
einbildung		[]
ängstlicher		[]
traurigkeit		[]
und		[]
schmertzen		[]
gepeiniget		[]
und		[]
unzehlig		[]
verunruhiget		[]
da		[]
fraget		[]
sich		[]
es		[]
nun		[]
wie		[]
doch		[]
solches		[]
habe		[]
geschehen		[]
können		[]
und		[]
ob		[]
die		[]
instrumental		[]
music		[]
wider		[]
den		[]
teufel		[]
etwas		[]
könne		[]
ausrichten		[]
etzliche		[]
halten		[]
es		[]
mit		[]
denen		[]
platonicis		[]
und		[]
meynen		[]
die		[]
teufel		[]
haben		[]
subtile		[]
leiber		[]
weßwegen		[]
sie		[]
die		[]
music		[]
hören		[]
und		[]
dadurch		[]
beweget		[]
werden		[]
könten		[]
aber		[]
daß		[]
die		[]
teufel		[]
keine		[]
leiber		[]
sondern		[]
lauter		[]
geistliche		[]
wesen		[]
haben		[]
ist		[]
mit		[]
verwerffung		[]
solches		[]
platonischen		[]
jrrthumbs		[]
längst		[]
angenommen		[]
worden		[]
andere		[]
halten		[]
dafür		[]
gott		[]
könne		[]
und		[]
pflege		[]
auch		[]
offt		[]
in		[]
der		[]
that		[]
die		[]
teufel		[]
etzlichen		[]
cörperlichen		[]
sachen		[]
zu		[]
unterwerffen		[]
unter		[]
andern		[]
auch		[]
einer		[]
wohlklingenden		[]
melodey		[]
sey		[]
also		[]
kein		[]
wunder		[]
daß		[]
durch		[]
das		[]
davidische		[]
harffenspiel		[]
der		[]
teufel		[]
habe		[]
weichen		[]
müssen		[]
aber		[]
es		[]
ist		[]
bekand		[]
daß		[]
man		[]
von		[]
dem		[]
können		[]
gottes		[]
nicht		[]
auch		[]
alsobald		[]
zu		[]
dem		[]
wollen		[]
und		[]
vollbringen		[]
schliessen		[]
könne		[]
abenezra		[]
macht		[]
einen		[]
rabbinischen		[]
traum		[]
daher		[]
fürgebend		[]
der		[]
david		[]
habe		[]
wann		[]
saul		[]
gewütet		[]
eine		[]
besondere		[]
zehensaitige		[]
cither		[]
geschlagen		[]
welche		[]
mit		[]
der		[]
krafft		[]
der		[]
zehen		[]
göttlichen		[]
tugenden		[]
begabet		[]
gewest		[]
über		[]
das		[]
auch		[]
das		[]
gestirn		[]
gewust		[]
mit		[]
welchem		[]
er		[]
den		[]
musicalischen		[]
klang		[]
vereiniget		[]
ümb		[]
dadurch		[]
die		[]
unsinnigkeit		[]
zu		[]
vertreiben		[]
am		[]
sichersten		[]
gehen		[]
diejenigen		[]
welche		[]
dafür		[]
halten		[]
es		[]
sey		[]
diß		[]
geschehen		[]
theils		[]
aus		[]
natürlichen		[]
theils		[]
aus		[]
übernatürlichen		[]
ursachen		[]
aus		[]
natürlichen		[]
ursachen		[]
also		[]
und		[]
dergestalt		[]
daß		[]
weil		[]
david		[]
aus		[]
langer		[]
erfahrenheit		[]
und		[]
aufwartung		[]
bey		[]
saul		[]
umb		[]
den		[]
er		[]
fast		[]
täglich		[]
war		[]
mit		[]
der		[]
zeit		[]
erlernet		[]
die		[]
beschaffenheit		[]
und		[]
zufall		[]
seiner		[]
kranckheit		[]
und		[]
was		[]
für		[]
melodeyen		[]
darwider		[]
dienlich		[]
deßwegen		[]
stimmete		[]
er		[]
seine		[]
saiten		[]
derer		[]
nach		[]
hieronymi		[]
meynung		[]
10		[]
nach		[]
hilarii		[]
22		[]
gewesen		[]
und		[]
wie		[]
josephus		[]
schreibet		[]
12		[]
unterschiedliche		[]
thöne		[]
gehabt		[]
dergestalt		[]
daß		[]
die		[]
scharffen		[]
dicken		[]
dünste		[]
welche		[]
dem		[]
saul		[]
das		[]
gehirn		[]
verderbeten		[]
sein		[]
hertz		[]
mit		[]
traurigkeit		[]
erfülleten		[]
und		[]
eine		[]
wüterey		[]
verursachten		[]
davon		[]
beweget		[]
erwärmet		[]
und		[]
zerstreuet		[]
worden		[]
nach		[]
verjagter		[]
melancholey		[]
fühlete		[]
das		[]
königliche		[]
